BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201702,3,1349,201702,3,1349,113473,679298,CALIFORNIA,6,2017,February,Flood,C,39,MADERA,HNX,03-FEB-17 13:49:00,PST-8,03-FEB-17 13:49:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,7.0,E,GREGG,7.0,E,GREGG,36.88,-119.81,36.8822,-119.8088,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported road flooding on Avenue 9 and Childrens Boulevard near Fresno in Madera County.,CSV
201702,3,1431,201702,3,1431,113473,679300,CALIFORNIA,6,2017,February,Flood,C,19,FRESNO,HNX,03-FEB-17 14:31:00,PST-8,03-FEB-17 14:31:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NE,TOLLHOUSE,2.0,NNE,TOLLHOUSE,37.04,-119.38,37.042,-119.3852,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported road flooding near Tollhouse Road and Shaver Springs Road about 5 miles southwest of Shaver Lake in Fresno County.,CSV
201702,3,1436,201702,3,1436,113473,679301,CALIFORNIA,6,2017,February,Flood,C,43,MARIPOSA,HNX,03-FEB-17 14:36:00,PST-8,03-FEB-17 14:36:00,0,0,0,0,20.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,SW,USONA,3.0,SW,USONA,37.42,-119.86,37.4186,-119.8582,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported road flooding and a one lane road bridge washed out near Indian Peak Road and Hersch Road about 8 miles southeast of Mariposa in Mariposa County.,CSV
201702,3,1441,201702,3,1441,113473,679302,CALIFORNIA,6,2017,February,Flood,C,19,FRESNO,HNX,03-FEB-17 14:41:00,PST-8,03-FEB-17 14:41:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,0.0,SW,FRIANT,0.0,S,FRIANT,36.9788,-119.7216,36.9773,-119.7195,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported road ponding/flooding near North Friant Road and Bugg Avenue near Millerton Lake in Fresno County.,CSV
201701,12,1400,201701,12,1900,113053,675849,CALIFORNIA,6,2017,January,Flood,C,71,SAN BERNARDINO,SGX,12-JAN-17 14:00:00,PST-8,12-JAN-17 19:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,1.0,E,CROWN JEWELL,2.0,NNE,EAST HIGHLANDS,34.0711,-117.2022,34.1325,-117.1555,"After a brief lull in activity, a second series of troughs and Pacific fronts moved through the region between the 10th and 14th of January. Rainfall totals ranged from 0.50-1.5 inches at the coast, to 4-6 inches along the coastal slopes, to 0.25-1 inches in the deserts. Snow levels in the mountains fell as low as 4,000 ft, with up to 2 ft of new snow on the highest peaks. Strong winds occurred along the deserts slopes, though peak gusts were limited to the 45-60 mph range.  Impacts ranged from minor urban flooding reported in the coast and valleys, to chain restrictions in the mountains.",Numerous reports of urban street flooding throughout the Inland Empire that produced significant impacts for the evening commute. The HOV lane along Interstate 60 was closed due to flooding.,CSV
201701,12,1500,201701,12,1900,113053,676357,CALIFORNIA,6,2017,January,Flood,C,65,RIVERSIDE,SGX,12-JAN-17 15:00:00,PST-8,12-JAN-17 19:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,0.0,N,EL CERRITO,1.0,NNW,NORCO,33.8364,-117.5208,33.9413,-117.5537,"After a brief lull in activity, a second series of troughs and Pacific fronts moved through the region between the 10th and 14th of January. Rainfall totals ranged from 0.50-1.5 inches at the coast, to 4-6 inches along the coastal slopes, to 0.25-1 inches in the deserts. Snow levels in the mountains fell as low as 4,000 ft, with up to 2 ft of new snow on the highest peaks. Strong winds occurred along the deserts slopes, though peak gusts were limited to the 45-60 mph range.  Impacts ranged from minor urban flooding reported in the coast and valleys, to chain restrictions in the mountains.",Numerous reports of urban street flooding throughout the Inland Empire that produced significant impacts for the evening commute.,CSV
201701,22,1520,201701,22,1630,113055,676154,CALIFORNIA,6,2017,January,Flood,C,59,ORANGE,SGX,22-JAN-17 15:20:00,PST-8,22-JAN-17 16:30:00,0,0,0,0,30.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,E,GALIVAN,2.0,NE,GALIVAN,33.5782,-117.6353,33.5975,-117.6262,"After a wet start to the month, a series of 3 storms traversed the region between the 19th and 24th of January. The storms produced flooding rains, extreme mountain snowfall, and strong winds from the coast to the deserts. Rainfall for the 6 day period reached 10-13 inches along the coastal slopes from San Bernardino to San Diego County. Over the coast and valleys 2-7 inches of rain occurred with 0.5-3 inches in the deserts. Snow accumulated to elevations as low as 4,000 ft with 2-5 feet of snow above 5,500 feet and as much as 6 feet on the highest peaks. Strong synoptic and squall induced winds combined with saturated soils to down hundreds of trees over the coast and valleys on the 20th. Damages from downed trees was in the millions of dollars. In the City of San Diego 29 high water rescues were conducted on the 20th alone. The governor declared a State of Emergency in San Diego County.",CHP reported 3 vehicles submerged and stuck in water on Antonio Pkwy. in Las Flores.,CSV
201702,20,1331,201702,20,1531,112433,681597,CALIFORNIA,6,2017,February,Flood,C,87,SANTA CRUZ,MTR,20-FEB-17 13:31:00,PST-8,20-FEB-17 15:31:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,ENE,LA SELVA BEACH,1.0,ENE,LA SELVA BEACH,36.9339,-121.86,36.9338,-121.86,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Roadway flooded on San Andreas Road at Marea Ave.,CSV
201702,7,1131,201702,7,1131,113987,682662,CALIFORNIA,6,2017,February,Flood,C,19,FRESNO,HNX,07-FEB-17 11:31:00,PST-8,07-FEB-17 11:31:00,0,0,0,0,100.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NW,MEADOW LAKES,1.0,NNW,MEADOW LAKES,37.09,-119.4417,37.093,-119.4399,"Atmospheric river system brought heavy rainfall, flooding, debris flows, and high elevation snowfall to the central California region. Snow levels were above 8000 feet with this relatively warm system.",California Highway Patrol reported road closure due to a bridge collapse from heavy rainfall near Sugarloaf Road and Auberry Road just northeast of Meadow Lakes.,CSV
201702,9,1516,201702,9,1716,113743,682735,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,09-FEB-17 15:16:00,PST-8,09-FEB-17 17:16:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NNW,CHEMEKETA PARK,2.0,NNW,CHEMEKETA PARK,37.191,-121.9932,37.1911,-121.9933,A cold front passed over the area Thursday Feb 9. There were strong winds ahead of the front and heavy rains associated with the frontal passage that produced roadway flooding and debris flows.,Roadway flooded SR17 and Bear Creek Rd offframp.,CSV
201702,9,1533,201702,9,1733,113743,682736,CALIFORNIA,6,2017,February,Flood,C,53,MONTEREY,MTR,09-FEB-17 15:33:00,PST-8,09-FEB-17 17:33:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NNW,SANTA RITA,1.0,NNW,SANTA RITA,36.7445,-121.6573,36.7443,-121.6575,A cold front passed over the area Thursday Feb 9. There were strong winds ahead of the front and heavy rains associated with the frontal passage that produced roadway flooding and debris flows.,Roadway flooding at intersection of Harrison and Sala Rd.,CSV
201702,9,1536,201702,9,1736,113743,682740,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,09-FEB-17 15:36:00,PST-8,09-FEB-17 17:36:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,SW,MORGAN HILL,2.0,SW,MORGAN HILL,37.1106,-121.6835,37.1106,-121.6838,A cold front passed over the area Thursday Feb 9. There were strong winds ahead of the front and heavy rains associated with the frontal passage that produced roadway flooding and debris flows.,Entire roadway flooded at Oak Glen Ave and Green Acres Ln.,CSV
201702,9,1602,201702,9,1802,113743,682743,CALIFORNIA,6,2017,February,Flood,C,53,MONTEREY,MTR,09-FEB-17 16:02:00,PST-8,09-FEB-17 18:02:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,SW,(MRY)MONTEREY ARPT,2.0,SW,(MRY)MONTEREY ARPT,36.5823,-121.8996,36.5822,-121.8999,A cold front passed over the area Thursday Feb 9. There were strong winds ahead of the front and heavy rains associated with the frontal passage that produced roadway flooding and debris flows.,Lots of standing water on northbound SR1/Soledad Dr onramp.,CSV
201702,3,1441,201702,3,1441,113473,679303,CALIFORNIA,6,2017,February,Flood,C,43,MARIPOSA,HNX,03-FEB-17 14:41:00,PST-8,03-FEB-17 14:41:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,WSW,ELLIOTT CORNER,1.0,WSW,ELLIOTT CORNER,37.46,-119.79,37.4667,-119.79,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported road flooding in several locations near Triangle Road and State Route 49 about 9 miles southeast of Midpines in Mariposa County.,CSV
201702,3,1445,201702,3,1445,113473,679304,CALIFORNIA,6,2017,February,Flood,C,43,MARIPOSA,HNX,03-FEB-17 14:45:00,PST-8,03-FEB-17 14:45:00,0,0,0,0,2.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,WSW,ELLIOTT CORNER,2.0,WSW,ELLIOTT CORNER,37.46,-119.8,37.4585,-119.79700000000001,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported vehicle stuck in flood waters near Paso Pass Road and Stumpfield Mountain Road about 9 miles southeast of Midpines in mariposa County.,CSV
201702,3,1456,201702,3,1456,113473,679305,CALIFORNIA,6,2017,February,Flood,C,43,MARIPOSA,HNX,03-FEB-17 14:56:00,PST-8,03-FEB-17 14:56:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,E,BOOTJACK,1.0,NNW,USONA,37.47,-119.85,37.4697,-119.8403,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported road flooding on Italian Creek Road 6 miles southeast of Midpines in Mariposa County.,CSV
201702,3,1628,201702,3,1628,113473,679306,CALIFORNIA,6,2017,February,Flood,C,19,FRESNO,HNX,03-FEB-17 16:28:00,PST-8,03-FEB-17 16:28:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,4.0,S,FRIANT,4.0,SSE,FRIANT,36.92,-119.71,36.9253,-119.7031,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported roadway flooding on Reno Road and Auberry Road intersection just north of Gordon in Fresno County.,CSV
201702,3,1630,201702,3,1630,113473,679307,CALIFORNIA,6,2017,February,Flood,C,39,MADERA,HNX,03-FEB-17 16:30:00,PST-8,03-FEB-17 16:30:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,4.0,SW,INDIAN SPGS,4.0,SW,INDIAN SPGS,37.0079,-119.7901,37.0183,-119.7881,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported roadway flooding on State Route 41 near Road 145 just southwest of Indian Springs in Madera County.,CSV
201702,3,1701,201702,3,1701,113473,679308,CALIFORNIA,6,2017,February,Flood,C,19,FRESNO,HNX,03-FEB-17 17:01:00,PST-8,03-FEB-17 17:01:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,WSW,MARSHALL STATION,2.0,WSW,MARSHALL STATION,37.01,-119.62,37.0086,-119.6085,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reports roadway flooding on the intersection of Harbour Drive and Millerton Road with about 6 to 8 inches of standing water just south of Millerton Lake in Fresno County.,CSV
201702,3,1710,201702,3,1710,113473,679309,CALIFORNIA,6,2017,February,Flood,C,19,FRESNO,HNX,03-FEB-17 17:10:00,PST-8,03-FEB-17 17:10:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,4.0,NW,GLORIETTA,4.0,NNW,GLORIETTA,36.9,-119.72,36.9017,-119.7072,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported roadway flooding near Copper Avenue and Auberry Road about 5 miles north northwest of Clovis in Fresno County.,CSV
201702,7,236,201702,7,436,113742,680869,CALIFORNIA,6,2017,February,Flood,C,97,SONOMA,MTR,07-FEB-17 02:36:00,PST-8,07-FEB-17 04:36:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,S,BLOOMFIELD,1.0,S,BLOOMFIELD,38.3104,-122.8511,38.3102,-122.851,"An atmospheric river swept through the Bay Area beginning on the night of Feb 6. This system produced widespread roadway flooding, debris flows, and strong winds.",Car stuck in flooded area. Valley Ford Rd and Bloomfield Rd.,CSV
201702,28,400,201702,28,500,113756,681113,CALIFORNIA,6,2017,February,Flood,C,73,SAN DIEGO,SGX,28-FEB-17 04:00:00,PST-8,28-FEB-17 05:00:00,0,0,0,0,10.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,3.0,NNE,RANCHO BERNARDO,3.0,NNE,RANCHO BERNARDO,33.0517,-117.0468,33.052,-117.0446,"An east west oriented atmospheric river impacted San Diego County and northern Baja on the 27th and 28th of February, resulting in a prolonged period of moderate to heavy rain. Rainfall totals of 6-9 inches along the coastal slopes, 3-5 inches in the valleys and 2-4 inches in coastal areas were reported in San Diego County, all within a 24 hour period. Elsewhere rainfall was significantly lighter. Widespread street, small stream, and river flooding resulted. Roadways were flooded and numerous swift water rescued occurred along the San Diego River which crested at 14.15 ft just after midnight. There were a dozen night time high water rescues and an evacuation of 45 persons from a hotel surrounding by moving water. This was the third highest crest on record. Flooding and tree damage also cut power to several thousand customers in San Diego County. Traffic collision for the day were 5 times their usual rate.","A driver attempted and failed to cross a flooded roadway in a vehicle, resulting in water rescue.",CSV
201702,9,1230,201702,11,115,112371,670090,CALIFORNIA,6,2017,February,Flood,C,93,SISKIYOU,MFR,09-FEB-17 12:30:00,PST-8,11-FEB-17 01:15:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain / Snow Melt,,,,,,,,,2.0,NE,CLEAR CREEK,6.0,NNE,HAPPY CAMP,41.74,-123.42,41.88,-123.32,Heavy rain combined with snow melt caused flooding along the Klamath River in northern California.,"The Klamath River near Seiad Valley exceeded flood stage (15.0 feet) at 09/1230 PST, crested at 17.95 feet at 10/0830 PST, then fell below flood stage at 11/0115 PST.",CSV
201702,7,544,201702,7,744,113742,681191,CALIFORNIA,6,2017,February,Flood,C,97,SONOMA,MTR,07-FEB-17 05:44:00,PST-8,07-FEB-17 07:44:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,7.0,E,SCHELLVILLE,7.0,E,SCHELLVILLE,38.2586,-122.3032,38.2583,-122.3039,"An atmospheric river swept through the Bay Area beginning on the night of Feb 6. This system produced widespread roadway flooding, debris flows, and strong winds.",Water covering road hwy 121 and 12.,CSV
201702,9,1652,201702,9,1852,113743,682744,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,09-FEB-17 16:52:00,PST-8,09-FEB-17 18:52:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NNW,CAMBRIAN PARK,2.0,NNW,CAMBRIAN PARK,37.2922,-121.9369,37.2921,-121.9369,A cold front passed over the area Thursday Feb 9. There were strong winds ahead of the front and heavy rains associated with the frontal passage that produced roadway flooding and debris flows.,Far right lane flooded of SR17 southbound near Hamilton Ave offramp.,CSV
201702,3,1710,201702,3,1710,113473,679310,CALIFORNIA,6,2017,February,Flood,C,19,FRESNO,HNX,03-FEB-17 17:10:00,PST-8,03-FEB-17 17:10:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,0.0,N,FRIANT,0.0,E,FRIANT,36.98,-119.72,36.9803,-119.71600000000001,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,California Highway Patrol reported road flooding between Belcher Road and Friant Road about 2 miles south of Millerton Lake in Fresno County.,CSV
201702,3,1738,201702,3,1738,113473,679311,CALIFORNIA,6,2017,February,Flood,C,19,FRESNO,HNX,03-FEB-17 17:38:00,PST-8,03-FEB-17 17:38:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,4.0,NNW,CLOVIS,4.0,NE,PINEDALE,36.87,-119.74,36.8718,-119.7515,Tropical influx jet pushed into central California ahead of a cold front created heavy rains which were enhanced by orographical lifting with the Sierra Mountains.,Public reported roadway flooding near Shepard Avenue and Maple Avenue in the city of Fresno in Fresno County.,CSV
201702,20,822,201702,20,1022,112433,681557,CALIFORNIA,6,2017,February,Flood,C,75,SAN FRANCISCO,MTR,20-FEB-17 08:22:00,PST-8,20-FEB-17 10:22:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,W,OCEAN VIEW,1.0,W,OCEAN VIEW,37.7207,-122.4477,37.7205,-122.4479,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Approx 2 ft of water across Geneva on ramp to I280.,CSV
201702,7,1645,201702,7,1745,113742,681200,CALIFORNIA,6,2017,February,Flood,C,1,ALAMEDA,MTR,07-FEB-17 16:45:00,PST-8,07-FEB-17 17:45:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,16.0,SSE,MIDWAY,16.0,SSE,MIDWAY,37.5133,-121.4578,37.5112,-121.4594,"An atmospheric river swept through the Bay Area beginning on the night of Feb 6. This system produced widespread roadway flooding, debris flows, and strong winds.",Closure of road at W Corral Hollow Rd due to flooding.,CSV
201702,20,540,201702,20,740,112433,681549,CALIFORNIA,6,2017,February,Flood,C,81,SAN MATEO,MTR,20-FEB-17 05:40:00,PST-8,20-FEB-17 07:40:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,2.0,NE,ATHERTON,2.0,NE,ATHERTON,37.4895,-122.2128,37.489000000000004,-122.2137,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Multiple reports of all lanes blocked on NB HWY 101 at Woodside Rd due to crash and flooding.,CSV
201702,20,715,201702,20,915,112433,681550,CALIFORNIA,6,2017,February,Flood,C,87,SANTA CRUZ,MTR,20-FEB-17 07:15:00,PST-8,20-FEB-17 09:15:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,WNW,WATSONVILLE MUNI ARP,2.0,WNW,WATSONVILLE MUNI ARP,36.9382,-121.8079,36.9378,-121.8081,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Buena Vista Drive to be closed due to flooding. Vehicles unable to pass.,CSV
201702,20,726,201702,20,926,112433,681552,CALIFORNIA,6,2017,February,Flood,C,75,SAN FRANCISCO,MTR,20-FEB-17 07:26:00,PST-8,20-FEB-17 09:26:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,WSW,OCEAN VIEW,2.0,WSW,OCEAN VIEW,37.7046,-122.4704,37.7053,-122.4704,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Roadway flooding on I280 at John Daly Blvd.,CSV
201702,20,733,201702,20,933,112433,681553,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,20-FEB-17 07:33:00,PST-8,20-FEB-17 09:33:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,SW,ALVISO,2.0,SW,ALVISO,37.4099,-121.9976,37.41,-121.9972,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",About 1 ft of water on Hwy 237 and Caribbean off ramp.,CSV
201701,23,1800,201701,23,2100,113055,676247,CALIFORNIA,6,2017,January,Flood,C,71,SAN BERNARDINO,SGX,23-JAN-17 18:00:00,PST-8,23-JAN-17 21:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,E,HESPERIA,4.0,E,HESPERIA,34.4145,-117.241,34.4153,-117.2303,"After a wet start to the month, a series of 3 storms traversed the region between the 19th and 24th of January. The storms produced flooding rains, extreme mountain snowfall, and strong winds from the coast to the deserts. Rainfall for the 6 day period reached 10-13 inches along the coastal slopes from San Bernardino to San Diego County. Over the coast and valleys 2-7 inches of rain occurred with 0.5-3 inches in the deserts. Snow accumulated to elevations as low as 4,000 ft with 2-5 feet of snow above 5,500 feet and as much as 6 feet on the highest peaks. Strong synoptic and squall induced winds combined with saturated soils to down hundreds of trees over the coast and valleys on the 20th. Damages from downed trees was in the millions of dollars. In the City of San Diego 29 high water rescues were conducted on the 20th alone. The governor declared a State of Emergency in San Diego County.",Heavy mountain rains produced flows from the Mojave Dam. Flow through the Mojave River lead to a closure of Rock Springs Rd. due to 6-8 inches of water flowing over the low water crossing.,CSV
201702,7,1211,201702,7,1211,113987,682663,CALIFORNIA,6,2017,February,Flood,C,43,MARIPOSA,HNX,07-FEB-17 12:11:00,PST-8,07-FEB-17 12:11:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,W,MORMON BAR,1.0,NNW,MORMON BAR,37.47,-119.96,37.4786,-119.95299999999999,"Atmospheric river system brought heavy rainfall, flooding, debris flows, and high elevation snowfall to the central California region. Snow levels were above 8000 feet with this relatively warm system.",Mariposa Sheriff reported road closure due to flooding near State Route 49 and State Route 140 intersection in Mariposa.,CSV
201702,10,0,201702,10,1800,112389,670111,CALIFORNIA,6,2017,February,Flood,C,93,SISKIYOU,MFR,10-FEB-17 00:00:00,PST-8,10-FEB-17 18:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain / Snow Melt,,,,,,,,,2.0,ENE,HAMBURG,1.0,SSE,HAMBURG,41.7899,-123.0414,41.7621,-123.0558,Heavy rain combined with snow melt led to flooding in Siskiyou county in northern California.,A portion of Highway 96 between Seiad Valley and Hamburg was closed due to 1.5 feet of water covering the road.,CSV
201702,20,747,201702,20,947,112433,681554,CALIFORNIA,6,2017,February,Flood,C,13,CONTRA COSTA,MTR,20-FEB-17 07:47:00,PST-8,20-FEB-17 09:47:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,S,EAST RICHMOND,1.0,S,EAST RICHMOND,37.9212,-122.3184,37.9212,-122.318,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",One foot of water in Portrero on ramp to I80.,CSV
201702,20,818,201702,20,1018,112433,681555,CALIFORNIA,6,2017,February,Flood,C,1,ALAMEDA,MTR,20-FEB-17 08:18:00,PST-8,20-FEB-17 10:18:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,ENE,CAYLEY,1.0,ENE,CAYLEY,37.7551,-121.5749,37.7547,-121.5747,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",East bound lane of Mountain Houses Road at Grant Line Road flooded.,CSV
201702,20,836,201702,20,1036,112433,681564,CALIFORNIA,6,2017,February,Flood,C,97,SONOMA,MTR,20-FEB-17 08:36:00,PST-8,20-FEB-17 10:36:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,SW,BELLEVUE,1.0,SW,BELLEVUE,38.3873,-122.7412,38.3873,-122.7417,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Entire roadway flooded Todd Rd at Stony Point Rd.,CSV
201702,20,1008,201702,20,1208,112433,681565,CALIFORNIA,6,2017,February,Flood,C,53,MONTEREY,MTR,20-FEB-17 10:08:00,PST-8,20-FEB-17 12:08:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,SSE,ELKHORN,2.0,SSE,ELKHORN,36.8035,-121.7219,36.8034,-121.7222,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Ellkhorn Rd at Springpoint Rd...road is flooding.,CSV
201702,20,1037,201702,20,1237,112433,681567,CALIFORNIA,6,2017,February,Flood,C,53,MONTEREY,MTR,20-FEB-17 10:37:00,PST-8,20-FEB-17 12:37:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NE,HALL,2.0,NE,HALL,36.8942,-121.7005,36.8938,-121.7003,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Flooding over Vega Rd at Kari Ln. Roadway may crack.,CSV
201702,20,1212,201702,20,1412,112433,681569,CALIFORNIA,6,2017,February,Flood,C,97,SONOMA,MTR,20-FEB-17 12:12:00,PST-8,20-FEB-17 14:12:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,SSE,CLOVERDALE MUNI ARPT,1.0,SSE,CLOVERDALE MUNI ARPT,38.7619,-122.9753,38.7614,-122.9755,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",About 1 ft of water in Asti Rd at Asti Store Rd.,CSV
201702,20,1520,201702,20,1720,112433,681602,CALIFORNIA,6,2017,February,Flood,C,13,CONTRA COSTA,MTR,20-FEB-17 15:20:00,PST-8,20-FEB-17 17:20:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NE,CLAYTON,2.0,NE,CLAYTON,37.9701,-121.9233,37.9699,-121.9235,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Flooding roadway enough to cause vehicles to lose traction Kirker pass NR Hess Rd.,CSV
